title,nid,type,changed,path_alias,citation,category_tid,year_tid,publication,publisher,filename_year,tid,year,tid_category,category
Roger Thurow and Scott Kilman,4916,finalist,1438981252,finalists/roger-thurow-and-scott-kilman,"For their haunting stories that shed new light on starvation in Africa and prompted international agencies to rethink their policies.
",210,116,"The Wall Street Journal
",,2004,116,2004,210,International Reporting
David Zucchino,4917,finalist,1438981252,finalists/david-zucchino-1,"For his resourceful, sweeping and valorous reports that gave readers a rare, close-up view of combat as American soldiers invaded Iraq.
",210,116,"Los Angeles Times
",,2004,116,2004,210,International Reporting
David Ottaway and Joe Stephens,4918,finalist,1438981252,finalists/david-ottaway-and-joe-stephens,"For their detailed stories that revealed questionable practices by a respected environmental organization and that produced sweeping reforms.
",206,116,"The Washington Post
",,2004,116,2004,206,Investigative Reporting
David Barstow and Lowell Bergman,4919,finalist,1438981252,finalists/david-barstow-and-lowell-bergman,"For their relentless examination of death and injury among American workers and exposure of employers who break basic safety rules. (Moved by the Board to the Public Service category, where it was also entered.)
",206,116,"The New York Times
",,2004,116,2004,206,Investigative Reporting
Steve Reich,4920,finalist,1438981252,finalists/steve-reich-0,"Premiered on October 18, 2003 at The Krannert Center, Champaign-Urbana, Ill. (Boosey &amp; Hawkes)
",225,116,"Cello Counterpoint
",,2004,116,2004,225,Music
Peter Lieberson,4921,finalist,1438981252,finalists/peter-lieberson-2,"Premiered by the Minnesota Orchestra on November 26, 2003 in Minneapolis, Minn. (G. Schirmer, Inc.)
",225,116,"Piano Concerto No. 3
",,2004,116,2004,225,Music
S. Lynne Walker,4922,finalist,1438981252,finalists/s-lynne-walker,"For her candid, in-depth look at how Mexican immigration transformed an all-white Midwestern town.
",209,116,"Copley News Service
",,2004,116,2004,209,National Reporting
Staff,4923,finalist,1438981252,finalists/staff-131,"For its masterly, richly detailed stories on how hidden decision-makers make life-and-death choices about who gets health care in America.
",209,116,"The Wall Street Journal
",,2004,116,2004,209,National Reporting
Henri Cole,4924,finalist,1438981252,finalists/henri-cole,,224,116,"Middle Earth
","Farrar
",2004,116,2004,224,Poetry
Heather McHugh,4925,finalist,1438981252,finalists/heather-mchugh,,224,116,"Eyeshot
","Wesleyan University Press
",2004,116,2004,224,Poetry
Staff,4926,finalist,1438981252,finalists/staff-132,"For its vivid portrayal of how delays in the state&#039;s criminal justice system harmed victims and defendants alike, a project that spurred remedial action.
",204,116,"The Courier-Journal
",,2004,116,2004,204,Public Service
Staff,4927,finalist,1438981252,finalists/staff-133,"For its comprehensive coverage of the causes and consequences of a nightclub fire that killed 100 people and spread anguish across America&#039;s smallest state.
",204,116,"The Providence Journal
",,2004,116,2004,204,Public Service
Staff,4928,finalist,1438981252,finalists/staff-134,"For the work of Christine Willmsen and Maureen O&#039;Hagan that revealed sexual misconduct by male coaches who preyed on female students and escaped discipline or prosecution.
",204,116,"The Seattle Times
",,2004,116,2004,204,Public Service
Ann Telnaes of The Washington Post,21666,finalist,1655160056,finalists/ann-telnaes-washington-post,For succinct and layered cartoons covering a wide range of social and political topics with immediacy and impact.,644,640,,,2022,640,2022,644,Illustrated Reporting and Commentary
"Zoe Si, contributor, The New Yorker",21667,finalist,1651952974,finalists/zoe-si-contributor-new-yorker,"For cartoons that use simply drawn figures, inclusive representation and sharply observed punchlines to capture political realities and daily life during the pandemic, inviting reflection and empathy.",644,640,,,2022,640,2022,644,Illustrated Reporting and Commentary
Editorial Staff of The Times-Picayune | The New Orleans Advocate ,21668,finalist,1651508408,finalists/editorial-staff-times-picayune-new-orleans-advocate,For editorials demanding transparency and accountability on behalf of the people of Louisiana when an investigative reporter was sued by the state’s attorney general for making a public records request.,214,640,,,2022,640,2022,214,Editorial Writing
Abdallah Fayyad of The Boston Globe,21669,finalist,1651951271,finalists/abdallah-fayyad-boston-globe,For a persuasive editorial series arguing that the president of the United States could be prosecuted for crimes committed in office.,214,640,,,2022,640,2022,214,Editorial Writing
Peter Schjeldahl of The New Yorker,21671,finalist,1651951127,finalists/peter-schjeldahl-new-yorker,"For accessible and dedicated art criticism that introduces or revisits painters, institutions and movements, offering tender appreciations and unflinching dissents.",213,640,,,2022,640,2022,213,Criticism
Sophie Gilbert of The Atlantic,21672,finalist,1652038794,finalists/sophie-gilbert-atlantic,"For articles that bring clarity and insight to questions concerning gender norms, feminism, and popular culture.",213,640,,,2022,640,2022,213,Criticism
"Julian Aguon, freelance contributor, The Atlantic",21673,finalist,1651950888,finalists/julian-aguon-freelance-contributor-atlantic,For an illuminating essay that explores the familiar threats of climate change through the lesser-known stories of Indigenous Pacific Island communities who are fighting rising seas with a resilience that is both heartbreaking and hopeful.,212,640,,,2022,640,2022,212,Commentary
Zeynep Tufekci,21675,finalist,1652181020,finalists/zeynep-tufekci,"For her insightful, often prescient, columns on the pandemic and American culture, published in The New York Times and The Atlantic, that brought clarity to the shifting official guidance and compelled us towards greater compassion and informed response. ",212,640,,,2022,640,2022,212,Commentary
"Anand Gopal, contributing writer, The New Yorker",21677,finalist,1651950423,finalists/anand-gopal-contributing-writer-new-yorker,"For his account, published shortly after the U.S. announced its departure from Afghanistan, of Afghan women who have been forgotten in the dominant narrative about the war.",211,640,,,2022,640,2022,211,Feature Writing
"Meribah Knight of WPLN, contributor, and Ken Armstrong of ProPublica",21678,finalist,1651950549,finalists/meribah-knight-wpln-contributor-and-ken-armstrong-propublica,For their enterprising and empathetic account of 11 Black children in Tennessee who were arrested for a crime that doesn’t exist.,211,640,,,2022,640,2022,211,Feature Writing
Staff of The New York Times,21680,finalist,1652277047,finalists/staff-new-york-times-3,"For richly immersive coverage of the sudden, chaotic fall of the Afghan government and the return of the Taliban, highlighting the experience of Afghans as well as the reporters themselves.",210,640,,,2022,640,2022,210,International Reporting
Staff of The New York Times,21681,finalist,1651506949,finalists/staff-new-york-times-4,"For a stunning investigation of the assassination of Haiti’s president that uncovered pervasive corruption across government, security forces and business elites, including a likely motive for the murder: a secret dossier the president was compiling of powerful arms and drug traffickers.",210,640,,,2022,640,2022,210,International Reporting
Yaroslav Trofimov and the Staff of The Wall Street Journal,21682,finalist,1651950109,finalists/yaroslav-trofimov-and-staff-wall-street-journal,"For probing, deeply reported stories on the U.S. withdrawal from Afghanistan, including exclusive interviews conducted before the Taliban’s return, casting new light on what happened in the country and what might come next.
",210,640,,,2022,640,2022,210,International Reporting
Photography Staff of Reuters,21686,finalist,1651509336,finalists/photography-staff-reuters,"For images of climate change collected around the globe, effectively portraying extreme and dangerous natural events as common and widespread threats to human life.",217,640,,,2022,640,2022,217,Feature Photography
Gabrielle Lurie of the San Francisco Chronicle,21687,finalist,1651959540,finalists/gabrielle-lurie-san-francisco-chronicle,"For intimate and harrowing images of a mother’s attempts to care for her homeless, drug-addicted daughter.",217,640,,,2022,640,2022,217,Feature Photography
"Anonymous, freelance contributor, The New York Times",21688,finalist,1652150235,finalists/anonymous-freelance-contributor-new-york-times,"For striking images, conducted at great personal risk, of the military coup in Myanmar.",216,640,,,2022,640,2022,216,Breaking News Photography
"Eli Hager of The Marshall Project and Joseph Shapiro, contributor, of National Public Radio",21690,finalist,1651938875,finalists/eli-hager-marshall-project-and-joseph-shapiro-contributor-national-public-radio,For powerful reporting that exposed how local government agencies throughout America quietly pocketed Social Security benefits intended for children in foster care.,209,640,,,2022,640,2022,209,National Reporting
"Lulu Ramadan of The Palm Beach Post and Ash Ngu, Maya Miller and Nadia Sussman of ProPublica",21691,finalist,1652116333,finalists/lulu-ramadan-palm-beach-post-and-ash-ngu-maya-miller-and-nadia-sussman-propublica,"For a comprehensive investigation, including interactives and graphics, that revealed dangerous air quality during Florida’s sugar cane harvest season and prompted significant reforms.",208,640,,,2022,640,2022,208,Local Reporting
Staff of The Wall Street Journal,21695,finalist,1651690556,finalists/staff-wall-street-journal-3,"For stories that vividly reconstructed the 1921 Tulsa Race Massacre and illuminated its enduring effects, describing how the destruction of Black wealth and property burdened future generations.",207,640,,,2022,640,2022,207,Explanatory Reporting
Staff of The Washington Post,21696,finalist,1651503620,finalists/staff-washington-post-0,"For a sweeping series on environmental racism, illuminating how American communities of color have disproportionately suffered for decades from dirty air, polluted water and lax or nonexistent environmental protection. ",209,640,,,2022,640,2022,209,National Reporting
Staff of The Philadelphia Inquirer,21698,finalist,1651690212,finalists/staff-philadelphia-inquirer,"For a richly reported series that, with compelling writing and photography, tackled the complex roots of gun violence in the city, centering on the people and communities most affected by it.
",207,640,,,2022,640,2022,207,Explanatory Reporting
Hannah Dreier and Andrew Ba Tran of The Washington Post,21699,finalist,1651937460,finalists/hannah-dreier-and-andrew-ba-tran-washington-post,"For a gripping, deeply reported series that illuminated how FEMA fails American disaster survivors by not confronting structural racism or climate change, prompting policy overhauls.
",206,640,,,2022,640,2022,206,Investigative Reporting
Milwaukee Journal Sentinel,21700,finalist,1651688229,finalists/milwaukee-journal-sentinel,"For powerful coverage that exposed an unknown epidemic of electrical fires in the city’s rental properties and a widespread lack of accountability.
",204,640,,,2022,640,2022,204,Public Service
Staff of the Los Angeles Times,21704,finalist,1652048729,finalists/staff-los-angeles-times-0,For deeply sourced and detailed reporting about a fatal shooting on the set of the film “Rust” that moved beyond the day’s events to a larger consideration of labor and safety concerns in the film industry.,205,640,,,2022,640,2022,205,Breaking News Reporting
Staff of The New York Times,21705,finalist,1651502670,finalists/staff-new-york-times-6,"For its aggressive and revelatory reporting about the attack on Washington on January 6, 2021, delivered as the events were unfolding and afterwards.
",205,640,,,2022,640,2022,205,Breaking News Reporting
Gayl Jones,21707,finalist,1651511034,finalists/gayl-jones,"An engrossing epic set in 17th-century Brazil that is at once a fugitive slave’s odyssey, a love story, and an investigation into the meaning of freedom that is vaster and stranger than the sum of its parts.",219,640,Palmares,Beacon Press,2022,640,2022,219,Fiction
Francisco Goldman,21708,finalist,1651960957,finalists/francisco-goldman,"An autofictional inquiry into the protean nature of identity, written with disarming candor and grace, blending memory and imagination to transformational effect.",219,640,Monkey Boy,Grove Press,2022,640,2022,219,Fiction
Kate Masur,21710,finalist,1652032899,finalists/kate-masur,"A sweeping and resonant consideration of abolitionist work, begun decades before the Civil War, that eventually became America’s first civil rights movement–an account that is also a deep study of federalism in jurisprudence, politics and history.",220,640,"Until Justice Be Done: America&#039;s First Civil Rights Movement, from the Revolution to Reconstruction",W. W. Norton &amp; Company,2022,640,2022,220,History
